bus_i;type;Pd;Qd;Gs;Bs;area;Vm;Va;baseKV;zone;Vmax;Vmin
905;1;-6.6;-0.7;0.0;0.0;1;0.97515;0.0;63.0;1;1.38737;0.56294
906;1;0.0;0.0;0.0;0.0;1;1.04623;0.0;225.0;1;1.09246;1.0
908;1;0.0;0.0;0.0;-64.0;1;1.0;0.0;20.0;1;1.2;0.8
909;1;0.0;0.0;0.0;0.0;1;0.98889;0.0;225.0;1;1.08889;0.88889
910;1;0.0;0.0;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
911;1;5.7;44.5;0.0;0.0;1;1.04515;0.0;225.0;1;1.0903;1.0
912;1;125.5;-64.8;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
913;1;16.8;-4.5;0.0;0.0;1;1.0;0.0;63.0;1;1.07937;0.92063
914;1;29.6;-6.3;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
915;1;6.0;-3.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
916;2;10.8;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
917;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
918;2;13.9;-2.1;0.0;0.0;1;1.0;0.0;63.0;1;1.07937;0.92063
919;1;146.9;-22.3;0.0;0.0;1;1.04556;0.0;225.0;1;1.09111;1.0
920;1;24.8;-9.1;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
921;1;7.9;10.4;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
922;1;0.0;0.0;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
923;2;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
924;1;0.6;0.0;0.0;0.0;1;0.94444;0.0;45.0;1;1.0;0.88889
925;1;-0.1;-0.2;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
926;1;95.3;-22.5;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
927;1;62.9;3.4;0.0;0.0;1;1.04731;0.0;225.0;1;1.09463;1.0
928;1;98.4;13.4;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
929;1;0.0;0.0;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
930;1;1.8;-2.2;0.0;0.0;1;0.98889;0.0;225.0;1;1.08889;0.88889
931;1;0.0;0.0;0.0;0.0;1;0.98889;0.0;225.0;1;1.08889;0.88889
932;1;18.0;3.9;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
933;1;0.0;0.0;0.0;0.0;1;1.00672;0.0;63.0;1;1.09281;0.92063
934;1;26.3;-7.5;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
935;1;34.3;0.4;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
936;1;15.9;-3.6;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
937;1;19.8;6.1;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
938;1;0.0;0.0;0.0;0.0;1;1.00622;0.0;63.0;1;1.07594;0.93651
939;1;0.0;0.0;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
940;1;12.0;-1.3;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
941;1;-0.4;-1.3;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
942;1;9.8;1.1;0.0;0.0;1;1.01609;0.0;63.0;1;1.06392;0.96825
943;1;0.0;0.0;0.0;0.0;1;1.02333;0.0;150.0;1;1.08;0.96667
944;1;21.2;-1.6;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
945;1;3.7;0.0;0.0;0.0;1;1.0016;0.0;63.0;1;1.0667;0.93651
946;2;8.5;9.7;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
947;1;123.3;-26.7;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
948;1;11.8;-4.2;0.0;0.0;1;1.0;0.0;63.0;1;1.07937;0.92063
949;1;104.2;-10.3;0.0;0.0;1;1.03829;0.0;225.0;1;1.08992;0.98667
950;1;0.0;0.0;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
951;1;92.2;-18.3;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
952;1;38.6;10.1;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
953;1;0.5;-16.0;0.0;0.0;1;0.94444;0.0;45.0;1;1.0;0.88889
954;1;0.0;0.0;0.0;0.0;1;1.00334;0.0;150.0;1;1.10667;0.9
955;1;14.6;8.0;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
956;1;97.5;5.6;0.0;0.0;1;1.02889;0.0;225.0;1;1.08889;0.96889
957;1;0.0;0.0;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
958;2;18.3;-7.0;0.0;0.0;1;0.975;0.0;63.0;1;1.15;0.8
959;1;151.0;-18.4;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
960;1;5.0;-1.3;0.0;0.0;1;1.0014;0.0;63.0;1;1.06629;0.93651
961;1;67.3;1.4;0.0;0.0;1;1.05131;0.0;380.0;1;1.10263;1.0
962;2;11.1;-0.8;0.0;0.0;1;1.0;0.0;63.0;1;1.07937;0.92063
963;2;15.8;-0.1;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
964;1;0.0;0.0;0.0;0.0;1;1.03778;0.0;225.0;1;1.08889;0.98667
965;1;26.9;11.0;0.0;0.0;1;1.02889;0.0;225.0;1;1.08889;0.96889
966;1;86.6;-3.0;0.0;0.0;1;1.03778;0.0;225.0;1;1.08889;0.98667
967;2;-4.1;-17.4;0.0;0.0;1;1.0;0.0;63.0;1;1.07937;0.92063
968;2;0.2;-2.7;0.0;0.0;1;1.0;0.0;63.0;1;1.07937;0.92063
969;1;7.9;-0.8;0.0;0.0;1;1.0;0.0;20.0;1;1.2;0.8
970;1;0.0;0.0;0.0;0.0;1;1.00421;0.0;150.0;1;1.10841;0.9
971;1;0.0;0.0;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
972;1;21.4;-17.4;0.0;0.0;1;0.98889;0.0;225.0;1;1.08889;0.88889
973;1;0.1;-3.8;0.0;0.0;1;0.98889;0.0;225.0;1;1.08889;0.88889
974;1;18.3;9.1;0.0;0.0;1;1.01474;0.0;63.0;1;1.06349;0.966
975;2;0.0;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
976;2;4.7;7.7;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
977;1;0.0;0.0;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
978;2;4.6;-3.2;0.0;0.0;1;1.0;0.0;20.0;1;1.2;0.8
979;1;0.0;0.9;0.0;0.0;1;1.021;0.0;150.0;1;1.142;0.9
980;1;31.8;-0.5;0.0;0.0;1;1.0;0.0;63.0;1;1.07937;0.92063
981;1;108.8;7.6;0.0;0.0;1;1.03778;0.0;225.0;1;1.08889;0.98667
982;1;-0.5;1.9;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
984;1;-1.6;-0.8;0.0;0.0;1;1.0;0.0;63.0;1;1.07937;0.92063
985;1;51.8;7.0;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
986;1;45.4;-5.0;0.0;0.0;1;1.03824;0.0;225.0;1;1.08981;0.98667
987;1;70.9;13.2;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
988;1;7.7;4.4;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
989;1;-0.3;0.2;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
990;1;26.5;10.8;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
991;1;99.3;31.9;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
992;1;37.2;-11.2;0.0;0.0;1;1.00449;0.0;63.0;1;1.07247;0.93651
993;1;0.0;0.0;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
994;1;2.2;-1.3;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
995;1;23.7;-2.3;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
996;1;0.0;0.0;0.0;0.0;1;1.03592;0.0;225.0;1;1.09407;0.97778
997;1;0.0;0.0;0.0;-64.0;1;1.0;0.0;20.0;1;1.2;0.8
998;1;0.0;0.0;0.0;0.0;1;1.03838;0.0;225.0;1;1.09009;0.98667
999;1;0.0;0.0;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
1000;1;0.0;0.0;0.0;0.0;1;0.98889;0.0;225.0;1;1.08889;0.88889
1001;1;0.0;0.0;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
1002;1;76.4;-9.7;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1003;1;0.0;0.0;0.0;0.0;1;1.03333;0.0;225.0;1;1.08889;0.97778
1004;1;-7.2;1.1;0.0;0.0;1;1.00063;0.0;63.0;1;1.06475;0.93651
1005;1;0.0;0.0;0.0;0.0;1;1.03778;0.0;225.0;1;1.08889;0.98667
1006;1;15.1;-0.3;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1007;1;0.0;0.0;0.0;0.0;1;1.04605;0.0;225.0;1;1.09211;1.0
1008;1;0.0;0.0;0.0;0.0;1;1.00264;0.0;63.0;1;1.06877;0.93651
1009;1;0.0;0.0;0.0;0.0;1;1.0127;0.0;225.0;1;1.09206;0.93333
1010;1;25.3;1.5;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1011;1;0.0;0.0;0.0;0.0;1;1.03778;0.0;225.0;1;1.08889;0.98667
1012;1;0.0;0.0;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
1013;1;0.0;0.0;0.0;-64.0;1;1.0;0.0;20.0;1;1.2;0.8
1014;1;7.9;-7.1;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1015;1;197.9;-31.6;0.0;0.0;1;1.05131;0.0;380.0;1;1.10263;1.0
1016;1;21.4;13.4;0.0;0.0;1;1.00018;0.0;63.0;1;1.06386;0.93651
1017;1;0.0;0.0;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
1018;1;-4.0;-5.3;0.0;0.0;1;1.03856;0.0;225.0;1;1.09046;0.98667
1019;1;91.3;-39.0;0.0;0.0;1;1.04829;0.0;225.0;1;1.09659;1.0
1020;1;109.1;28.3;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
1021;1;0.0;0.0;0.0;-64.0;1;1.0;0.0;20.0;1;1.2;0.8
1022;1;0.0;0.0;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1023;1;0.0;0.0;0.0;0.0;1;1.05131;0.0;380.0;1;1.10263;1.0
1024;1;111.5;5.4;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1025;1;3.0;-1.9;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1026;1;56.2;7.8;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1027;1;2.5;2.1;0.0;0.0;1;1.02222;0.0;225.0;1;1.08889;0.95556
1028;1;71.2;-0.8;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
1029;1;5.8;0.3;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1030;1;0.9;0.2;0.0;0.0;1;1.0;0.0;45.0;1;1.06667;0.93333
1031;1;34.3;7.6;0.0;0.0;1;0.98889;0.0;225.0;1;1.08889;0.88889
1032;1;68.7;4.2;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1033;1;17.7;2.7;0.0;0.0;1;1.0;0.0;63.0;1;1.07937;0.92063
1034;1;79.6;10.7;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1035;1;5.9;-0.4;0.0;0.0;1;1.00655;0.0;63.0;1;1.09247;0.92063
1036;1;0.0;0.0;0.0;0.0;1;1.03963;0.0;225.0;1;1.0926;0.98667
1037;1;17.9;-6.9;0.0;0.0;1;1.0;0.0;63.0;1;1.07937;0.92063
1038;1;56.9;4.9;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1039;1;0.0;0.0;0.0;0.0;1;1.00276;0.0;63.0;1;1.06902;0.93651
1040;1;19.1;5.9;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
1041;1;-2.9;-2.0;0.0;0.0;1;0.98889;0.0;225.0;1;1.08889;0.88889
1042;1;0.0;0.0;0.0;0.0;1;1.0;0.0;20.0;1;1.2;0.8
1043;1;0.0;0.0;0.0;0.0;1;0.99058;0.0;225.0;1;1.09227;0.88889
1044;1;0.0;0.0;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
1045;1;18.1;-0.1;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1046;2;0.0;0.0;0.0;0.0;1;1.03333;0.0;225.0;1;1.08889;0.97778
1047;2;9.3;-11.5;0.0;0.0;1;1.00054;0.0;63.0;1;1.06457;0.93651
1048;1;51.2;-1.6;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1049;1;0.0;0.0;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1050;1;0.0;0.0;0.0;-214.0;1;1.05263;0.0;380.0;1;1.10526;1.0
1051;1;23.4;7.9;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1052;1;-10.7;-8.6;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
1053;1;0.0;0.0;0.0;0.0;1;1.04585;0.0;225.0;1;1.09171;1.0
1054;1;0.9;0.3;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1055;1;52.1;-9.1;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1056;1;14.2;-1.0;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1057;1;4.8;3.1;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1058;1;7.7;0.7;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
1059;1;19.4;-5.8;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1060;1;25.2;-0.9;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1061;1;19.4;8.1;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1062;1;0.2;0.1;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1063;1;9.2;-6.8;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1064;1;34.5;-6.3;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
1066;1;0.0;0.0;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1067;1;0.0;0.0;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
1068;1;27.0;-0.3;0.0;0.0;1;1.00186;0.0;63.0;1;1.06721;0.93651
1069;2;-4.1;2.4;0.0;0.0;1;1.0;0.0;20.0;1;1.2;0.8
1070;1;0.0;0.0;0.0;0.0;1;1.00468;0.0;150.0;1;1.10936;0.9
1071;1;0.0;0.0;0.0;0.0;1;1.04802;0.0;225.0;1;1.09604;1.0
1072;2;0.0;0.0;0.0;0.0;1;1.00445;0.0;150.0;1;1.1089;0.9
1073;1;26.1;-4.3;0.0;0.0;1;1.0;0.0;63.0;1;1.07937;0.92063
1074;1;0.0;0.0;0.0;0.0;1;1.0;0.0;20.0;1;1.2;0.8
1075;1;35.4;-2.5;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1076;1;0.0;0.0;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
1077;1;0.0;0.0;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
1078;1;0.8;1.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1079;1;27.3;-4.7;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1080;1;0.0;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.07937;0.92063
1081;1;19.3;-11.0;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1082;1;22.4;-8.8;0.0;0.0;1;1.02994;0.0;63.0;1;1.13924;0.92063
1083;1;28.3;-13.7;0.0;0.0;1;0.98889;0.0;225.0;1;1.08889;0.88889
1084;1;38.6;2.3;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1085;1;7.1;1.9;0.0;0.0;1;1.00236;0.0;63.0;1;1.06822;0.93651
1086;1;0.0;0.0;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
1087;1;4.1;1.4;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1088;1;13.0;6.3;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1089;1;5.5;-20.2;0.0;0.0;1;1.04602;0.0;225.0;1;1.09203;1.0
1090;1;75.8;-24.3;0.0;0.0;1;1.05131;0.0;380.0;1;1.10263;1.0
1091;1;41.3;-1.1;0.0;0.0;1;1.03778;0.0;225.0;1;1.08889;0.98667
1092;1;9.9;-9.9;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1093;1;0.9;-1.7;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1094;1;3.4;5.1;0.0;0.0;1;1.00482;0.0;150.0;1;1.10964;0.9
1095;1;14.3;1.3;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1096;1;0.0;0.0;0.0;-60.0;1;1.0;0.0;20.0;1;1.2;0.8
1097;1;0.0;0.0;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1098;1;0.0;0.0;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
1099;1;108.3;-5.8;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1100;1;22.5;-4.4;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1101;1;63.2;1.8;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1102;1;-4.9;4.4;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1103;1;0.0;0.0;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1104;1;0.0;0.0;0.0;0.0;1;1.0;0.0;20.0;1;1.2;0.8
1105;1;0.0;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1106;1;0.0;0.0;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
1107;1;40.1;17.4;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1108;1;33.6;-3.1;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1109;1;206.2;15.3;0.0;0.0;1;1.04827;0.0;225.0;1;1.09655;1.0
1110;1;32.4;-6.3;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1111;1;80.7;2.0;0.0;-80.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1112;1;41.9;-2.5;0.0;0.0;1;1.03861;0.0;225.0;1;1.09056;0.98667
1113;1;0.0;0.0;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
1114;1;33.5;7.0;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1115;1;60.6;11.9;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1116;1;14.8;-0.7;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1117;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1118;1;0.0;0.0;0.0;-64.0;1;1.0;0.0;20.0;1;1.2;0.8
1119;1;62.5;-4.3;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1120;1;0.0;0.0;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
1121;1;11.5;-1.9;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1122;2;22.9;-6.5;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1123;2;-15.8;13.6;0.0;0.0;1;1.04769;0.0;225.0;1;1.09538;1.0
1124;1;13.3;-9.3;0.0;0.0;1;1.00039;0.0;63.0;1;1.06428;0.93651
1125;1;20.0;-3.9;0.0;0.0;1;0.98889;0.0;225.0;1;1.08889;0.88889
1126;1;11.0;5.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1127;2;38.8;6.1;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1128;1;0.0;0.0;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1129;1;0.0;0.0;0.0;0.0;1;1.05415;0.0;380.0;1;1.1083;1.0
1130;1;0.0;0.0;0.0;0.0;1;1.0542;0.0;380.0;1;1.1084;1.0
1131;1;91.3;7.4;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1132;1;32.1;-4.7;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1133;2;1.6;1.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1134;1;46.0;-9.7;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
1135;1;3.9;1.6;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1136;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1137;1;0.8;-0.4;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1138;1;35.8;-3.8;0.0;0.0;1;1.04089;0.0;225.0;1;1.09512;0.98667
1139;1;0.8;0.2;0.0;0.0;1;1.0;0.0;63.0;1;1.07937;0.92063
1140;1;68.7;-5.5;0.0;0.0;1;1.0;0.0;63.0;1;1.07937;0.92063
1141;1;0.0;0.0;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1142;1;-0.0;2.8;0.0;0.0;1;1.00102;0.0;63.0;1;1.06554;0.93651
1143;1;0.0;0.0;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
1144;1;1.0;-2.0;0.0;0.0;1;0.9455;0.0;45.0;1;1.00212;0.88889
1145;1;39.3;-7.2;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
1146;1;36.7;6.7;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1147;1;0.0;0.0;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
1148;2;1.1;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1149;1;50.4;-1.7;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1150;2;-7.1;2.5;0.0;0.0;1;1.03778;0.0;225.0;1;1.08889;0.98667
1151;2;0.0;0.0;0.0;0.0;1;1.0;0.0;20.0;1;1.2;0.8
1152;1;0.0;0.0;0.0;0.0;1;1.03778;0.0;225.0;1;1.08889;0.98667
1153;2;0.0;0.0;0.0;0.0;1;1.00165;0.0;63.0;1;1.0668;0.93651
1154;2;15.0;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1155;1;48.2;9.5;0.0;0.0;1;1.0;0.0;63.0;1;1.07937;0.92063
1156;1;0.0;0.0;0.0;0.0;1;1.0;0.0;150.0;1;1.1;0.9
1157;2;13.1;-3.6;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1158;1;120.1;-6.5;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
1159;1;21.1;-10.1;0.0;0.0;1;0.98889;0.0;225.0;1;1.08889;0.88889
1160;2;16.1;-2.5;0.0;0.0;1;1.03778;0.0;225.0;1;1.08889;0.98667
1161;1;0.0;0.0;0.0;0.0;1;1.02129;0.0;63.0;1;1.07432;0.96825
1162;1;5.1;-0.8;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1163;1;73.6;20.3;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1164;2;9.2;0.7;0.0;0.0;1;1.0;0.0;63.0;1;1.07937;0.92063
1165;1;1.2;0.7;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1166;1;0.0;0.0;0.0;0.0;1;1.03333;0.0;225.0;1;1.08889;0.97778
1167;1;0.0;0.0;0.0;0.0;1;1.04412;0.0;380.0;1;1.10263;0.98561
1168;1;-70.3;-25.0;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
1169;1;21.8;2.0;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1170;1;18.5;-0.2;0.0;0.0;1;1.00308;0.0;63.0;1;1.06965;0.93651
1171;1;65.7;14.5;0.0;-80.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1172;1;61.8;-28.0;0.0;0.0;1;1.05204;0.0;225.0;1;1.10407;1.0
1173;1;24.9;0.6;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1174;1;-1.2;-1.0;0.0;0.0;1;1.00086;0.0;63.0;1;1.06522;0.93651
1175;1;80.8;4.8;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1176;2;0.0;0.0;0.0;0.0;1;1.0;0.0;150.0;1;1.1;0.9
1178;1;0.0;0.0;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1179;1;0.0;0.0;0.0;0.0;1;1.05131;0.0;380.0;1;1.10263;1.0
1180;1;6.2;0.8;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1181;2;3.3;-3.3;0.0;0.0;1;1.0027;0.0;63.0;1;1.06889;0.93651
1182;1;9.5;0.6;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1183;1;23.3;33.8;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1184;1;22.4;-0.1;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1185;1;70.0;-2.7;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1186;1;52.6;-2.2;0.0;0.0;1;0.99556;0.0;225.0;1;1.08889;0.90222
1187;1;23.2;3.2;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1188;2;3.1;0.0;0.0;0.0;1;1.00463;0.0;150.0;1;1.10927;0.9
1189;1;66.7;8.2;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1190;1;101.3;35.7;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1191;1;12.3;0.2;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1192;1;1.6;-1.6;0.0;0.0;1;0.94444;0.0;45.0;1;1.0;0.88889
1193;1;0.7;7.6;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
1194;1;32.8;6.7;0.0;0.0;1;1.04512;0.0;225.0;1;1.09024;1.0
1195;1;0.0;0.0;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
1197;1;30.5;26.1;0.0;0.0;1;1.01333;0.0;225.0;1;1.04444;0.98222
1198;1;25.7;0.5;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1199;1;1.8;-7.3;0.0;0.0;1;1.00361;0.0;63.0;1;1.07072;0.93651
1200;1;0.0;0.0;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1201;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1202;1;90.0;-3.1;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1203;1;0.0;0.0;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
